wt,image_id,time,style,gender,image_name,label_name,label
W,15782,70,hippie,M,W_15782_70_hippie_M.jpg,M_hippie,8
W,49510,00,metrosexual,M,W_49510_00_metrosexual_M.jpg,M_metrosexual,9
W,23922,50,ivy,M,W_23922_50_ivy_M.jpg,M_ivy,13
W,36601,19,normcore,W,W_36601_19_normcore_W.jpg,W_normcore,2
W,15400,60,mods,M,W_15400_60_mods_M.jpg,M_mods,18
W,28911,10,sportivecasual,M,W_28911_10_sportivecasual_M.jpg,M_sportivecasual,1
W,04684,90,hiphop,M,W_04684_90_hiphop_M.jpg,M_hiphop,11
W,42722,80,powersuit,W,W_42722_80_powersuit_W.jpg,W_powersuit,15
W,16084,80,bold,M,W_16084_80_bold_M.jpg,M_bold,3
W,24268,00,metrosexual,M,W_24268_00_metrosexual_M.jpg,M_metrosexual,9
W,29918,19,normcore,M,W_29918_19_normcore_M.jpg,M_normcore,4
W,41732,00,cityglam,W,W_41732_00_cityglam_W.jpg,W_cityglam,19
T,09557,00,ecology,W,T_09557_00_ecology_W.jpg,W_ecology,10
W,26910,19,normcore,W,W_26910_19_normcore_W.jpg,W_normcore,2
W,61279,00,ecology,W,W_61279_00_ecology_W.jpg,W_ecology,10
W,13376,50,feminine,W,W_13376_50_feminine_W.jpg,W_feminine,6
W,13955,60,minimal,W,W_13955_60_minimal_W.jpg,W_minimal,0
W,07215,19,normcore,M,W_07215_19_normcore_M.jpg,M_normcore,4
W,00729,10,sportivecasual,W,W_00729_10_sportivecasual_W.jpg,W_sportivecasual,7
W,49351,10,sportivecasual,W,W_49351_10_sportivecasual_W.jpg,W_sportivecasual,7
W,04208,50,ivy,M,W_04208_50_ivy_M.jpg,M_ivy,13
W,03996,70,punk,W,W_03996_70_punk_W.jpg,W_punk,21
W,12092,80,bold,M,W_12092_80_bold_M.jpg,M_bold,3
W,01571,10,sportivecasual,M,W_01571_10_sportivecasual_M.jpg,M_sportivecasual,1
W,06015,80,powersuit,W,W_06015_80_powersuit_W.jpg,W_powersuit,15
W,09410,90,lingerie,W,W_09410_90_lingerie_W.jpg,W_lingerie,28
W,15884,80,bold,M,W_15884_80_bold_M.jpg,M_bold,3
W,10826,60,mods,M,W_10826_60_mods_M.jpg,M_mods,18
W,01380,10,sportivecasual,W,W_01380_10_sportivecasual_W.jpg,W_sportivecasual,7
W,11659,50,feminine,W,W_11659_50_feminine_W.jpg,W_feminine,6
W,04655,10,sportivecasual,M,W_04655_10_sportivecasual_M.jpg,M_sportivecasual,1
W,12084,80,bold,M,W_12084_80_bold_M.jpg,M_bold,3
W,04286,70,hippie,M,W_04286_70_hippie_M.jpg,M_hippie,8
W,26486,00,ecology,W,W_26486_00_ecology_W.jpg,W_ecology,10
W,05909,10,sportivecasual,M,W_05909_10_sportivecasual_M.jpg,M_sportivecasual,1
W,41158,10,sportivecasual,W,W_41158_10_sportivecasual_W.jpg,W_sportivecasual,7
W,14099,50,classic,W,W_14099_50_classic_W.jpg,W_classic,5
W,09076,19,normcore,W,W_09076_19_normcore_W.jpg,W_normcore,2
W,14216,10,sportivecasual,W,W_14216_10_sportivecasual_W.jpg,W_sportivecasual,7
W,11220,50,feminine,W,W_11220_50_feminine_W.jpg,W_feminine,6
W,03517,19,normcore,W,W_03517_19_normcore_W.jpg,W_normcore,2
W,17808,10,sportivecasual,M,W_17808_10_sportivecasual_M.jpg,M_sportivecasual,1
W,12119,80,bold,M,W_12119_80_bold_M.jpg,M_bold,3
W,07883,19,normcore,W,W_07883_19_normcore_W.jpg,W_normcore,2
W,22328,80,bodyconscious,W,W_22328_80_bodyconscious_W.jpg,W_bodyconscious,14
W,01610,90,hiphop,M,W_01610_90_hiphop_M.jpg,M_hiphop,11
W,00848,19,normcore,M,W_00848_19_normcore_M.jpg,M_normcore,4
W,14221,80,bodyconscious,W,W_14221_80_bodyconscious_W.jpg,W_bodyconscious,14
W,16832,60,mods,M,W_16832_60_mods_M.jpg,M_mods,18
W,20774,19,normcore,W,W_20774_19_normcore_W.jpg,W_normcore,2
W,44038,60,minimal,W,W_44038_60_minimal_W.jpg,W_minimal,0
W,06817,19,normcore,M,W_06817_19_normcore_M.jpg,M_normcore,4
W,17543,80,bold,M,W_17543_80_bold_M.jpg,M_bold,3
W,06631,19,normcore,M,W_06631_19_normcore_M.jpg,M_normcore,4
W,04928,50,feminine,W,W_04928_50_feminine_W.jpg,W_feminine,6
W,01576,19,normcore,M,W_01576_19_normcore_M.jpg,M_normcore,4
W,13305,80,powersuit,W,W_13305_80_powersuit_W.jpg,W_powersuit,15
W,14299,70,disco,W,W_14299_70_disco_W.jpg,W_disco,17
W,13511,50,feminine,W,W_13511_50_feminine_W.jpg,W_feminine,6
W,19433,00,oriental,W,W_19433_00_oriental_W.jpg,W_oriental,24
W,15442,70,hippie,M,W_15442_70_hippie_M.jpg,M_hippie,8
W,04555,00,metrosexual,M,W_04555_00_metrosexual_M.jpg,M_metrosexual,9
W,12124,80,bold,M,W_12124_80_bold_M.jpg,M_bold,3
W,07964,70,military,W,W_07964_70_military_W.jpg,W_military,22
W,39589,10,sportivecasual,W,W_39589_10_sportivecasual_W.jpg,W_sportivecasual,7
W,44650,90,kitsch,W,W_44650_90_kitsch_W.jpg,W_kitsch,16
W,04475,19,normcore,M,W_04475_19_normcore_M.jpg,M_normcore,4
W,10112,50,ivy,M,W_10112_50_ivy_M.jpg,M_ivy,13
W,12298,70,hippie,M,W_12298_70_hippie_M.jpg,M_hippie,8
W,25080,70,hippie,M,W_25080_70_hippie_M.jpg,M_hippie,8
W,15120,60,mods,M,W_15120_60_mods_M.jpg,M_mods,18
W,48367,90,grunge,W,W_48367_90_grunge_W.jpg,W_grunge,30
W,19820,50,feminine,W,W_19820_50_feminine_W.jpg,W_feminine,6
W,00517,70,hippie,M,W_00517_70_hippie_M.jpg,M_hippie,8
W,11067,00,metrosexual,M,W_11067_00_metrosexual_M.jpg,M_metrosexual,9
W,01178,00,oriental,W,W_01178_00_oriental_W.jpg,W_oriental,24
W,01617,19,normcore,M,W_01617_19_normcore_M.jpg,M_normcore,4
W,12881,90,hiphop,M,W_12881_90_hiphop_M.jpg,M_hiphop,11
W,03771,00,oriental,W,W_03771_00_oriental_W.jpg,W_oriental,24
W,09785,19,normcore,M,W_09785_19_normcore_M.jpg,M_normcore,4
W,23200,80,powersuit,W,W_23200_80_powersuit_W.jpg,W_powersuit,15
W,16151,60,mods,M,W_16151_60_mods_M.jpg,M_mods,18
W,07211,00,metrosexual,M,W_07211_00_metrosexual_M.jpg,M_metrosexual,9
W,09755,00,ecology,W,W_09755_00_ecology_W.jpg,W_ecology,10
W,17476,60,mods,M,W_17476_60_mods_M.jpg,M_mods,18
W,04526,00,metrosexual,M,W_04526_00_metrosexual_M.jpg,M_metrosexual,9
W,10071,80,bold,M,W_10071_80_bold_M.jpg,M_bold,3
W,39449,80,powersuit,W,W_39449_80_powersuit_W.jpg,W_powersuit,15
W,14570,60,minimal,W,W_14570_60_minimal_W.jpg,W_minimal,0
W,44666,70,punk,W,W_44666_70_punk_W.jpg,W_punk,21
W,15486,00,metrosexual,M,W_15486_00_metrosexual_M.jpg,M_metrosexual,9
W,21487,70,punk,W,W_21487_70_punk_W.jpg,W_punk,21
W,04469,90,hiphop,M,W_04469_90_hiphop_M.jpg,M_hiphop,11
W,00351,70,hippie,W,W_00351_70_hippie_W.jpg,W_hippie,12
W,16502,90,hiphop,M,W_16502_90_hiphop_M.jpg,M_hiphop,11
W,09079,60,popart,W,W_09079_60_popart_W.jpg,W_popart,27
W,15595,00,metrosexual,M,W_15595_00_metrosexual_M.jpg,M_metrosexual,9
W,08869,10,sportivecasual,W,W_08869_10_sportivecasual_W.jpg,W_sportivecasual,7
W,06894,19,normcore,M,W_06894_19_normcore_M.jpg,M_normcore,4
W,12170,80,bold,M,W_12170_80_bold_M.jpg,M_bold,3
W,04335,19,normcore,M,W_04335_19_normcore_M.jpg,M_normcore,4
W,06709,19,normcore,M,W_06709_19_normcore_M.jpg,M_normcore,4
W,23026,70,hippie,W,W_23026_70_hippie_W.jpg,W_hippie,12
W,44849,60,space,W,W_44849_60_space_W.jpg,W_space,29
W,00026,10,sportivecasual,M,W_00026_10_sportivecasual_M.jpg,M_sportivecasual,1
W,34240,10,athleisure,W,W_34240_10_athleisure_W.jpg,W_athleisure,25
W,12476,90,hiphop,M,W_12476_90_hiphop_M.jpg,M_hiphop,11
W,14386,80,powersuit,W,W_14386_80_powersuit_W.jpg,W_powersuit,15
W,16694,00,metrosexual,M,W_16694_00_metrosexual_M.jpg,M_metrosexual,9
W,42705,70,disco,W,W_42705_70_disco_W.jpg,W_disco,17
W,36003,19,lounge,W,W_36003_19_lounge_W.jpg,W_lounge,23
W,40825,10,sportivecasual,W,W_40825_10_sportivecasual_W.jpg,W_sportivecasual,7
W,09760,60,mods,M,W_09760_60_mods_M.jpg,M_mods,18
W,10902,90,lingerie,W,W_10902_90_lingerie_W.jpg,W_lingerie,28
W,12487,90,hiphop,M,W_12487_90_hiphop_M.jpg,M_hiphop,11
W,19553,00,ecology,W,W_19553_00_ecology_W.jpg,W_ecology,10
W,15732,00,metrosexual,M,W_15732_00_metrosexual_M.jpg,M_metrosexual,9
W,18986,90,kitsch,W,W_18986_90_kitsch_W.jpg,W_kitsch,16
W,00803,50,ivy,M,W_00803_50_ivy_M.jpg,M_ivy,13
W,31252,00,ecology,W,W_31252_00_ecology_W.jpg,W_ecology,10
W,03945,50,classic,W,W_03945_50_classic_W.jpg,W_classic,5
W,03000,19,normcore,M,W_03000_19_normcore_M.jpg,M_normcore,4
W,46274,19,genderless,W,W_46274_19_genderless_W.jpg,W_genderless,26
W,16069,00,metrosexual,M,W_16069_00_metrosexual_M.jpg,M_metrosexual,9
W,30582,00,ecology,W,W_30582_00_ecology_W.jpg,W_ecology,10
W,16716,00,metrosexual,M,W_16716_00_metrosexual_M.jpg,M_metrosexual,9
W,07408,90,lingerie,W,W_07408_90_lingerie_W.jpg,W_lingerie,28
W,01428,10,sportivecasual,M,W_01428_10_sportivecasual_M.jpg,M_sportivecasual,1
W,18097,90,kitsch,W,W_18097_90_kitsch_W.jpg,W_kitsch,16
W,04733,90,hiphop,M,W_04733_90_hiphop_M.jpg,M_hiphop,11
W,11141,19,normcore,M,W_11141_19_normcore_M.jpg,M_normcore,4
W,44736,90,kitsch,W,W_44736_90_kitsch_W.jpg,W_kitsch,16
W,05458,10,athleisure,W,W_05458_10_athleisure_W.jpg,W_athleisure,25
W,04482,10,sportivecasual,M,W_04482_10_sportivecasual_M.jpg,M_sportivecasual,1
W,09499,19,normcore,W,W_09499_19_normcore_W.jpg,W_normcore,2
W,24725,00,metrosexual,M,W_24725_00_metrosexual_M.jpg,M_metrosexual,9
W,11985,00,oriental,W,W_11985_00_oriental_W.jpg,W_oriental,24
W,10134,50,ivy,M,W_10134_50_ivy_M.jpg,M_ivy,13
W,18743,19,normcore,W,W_18743_19_normcore_W.jpg,W_normcore,2
W,22717,60,popart,W,W_22717_60_popart_W.jpg,W_popart,27
W,12171,80,bold,M,W_12171_80_bold_M.jpg,M_bold,3
W,13343,50,feminine,W,W_13343_50_feminine_W.jpg,W_feminine,6
W,15207,60,mods,M,W_15207_60_mods_M.jpg,M_mods,18
W,01549,50,ivy,M,W_01549_50_ivy_M.jpg,M_ivy,13
W,03944,90,hiphop,W,W_03944_90_hiphop_W.jpg,W_hiphop,20
W,15942,80,bold,M,W_15942_80_bold_M.jpg,M_bold,3
W,01853,60,mods,M,W_01853_60_mods_M.jpg,M_mods,18
W,00489,60,mods,M,W_00489_60_mods_M.jpg,M_mods,18
W,01911,70,hippie,W,W_01911_70_hippie_W.jpg,W_hippie,12
W,15565,70,hippie,M,W_15565_70_hippie_M.jpg,M_hippie,8
W,09497,50,feminine,W,W_09497_50_feminine_W.jpg,W_feminine,6
W,06402,80,powersuit,W,W_06402_80_powersuit_W.jpg,W_powersuit,15
W,19273,00,ecology,W,W_19273_00_ecology_W.jpg,W_ecology,10
W,32747,70,military,W,W_32747_70_military_W.jpg,W_military,22
W,12994,19,genderless,W,W_12994_19_genderless_W.jpg,W_genderless,26
W,17303,70,hippie,M,W_17303_70_hippie_M.jpg,M_hippie,8
W,30875,60,space,W,W_30875_60_space_W.jpg,W_space,29
W,12658,00,metrosexual,M,W_12658_00_metrosexual_M.jpg,M_metrosexual,9
W,22330,19,normcore,W,W_22330_19_normcore_W.jpg,W_normcore,2
W,22350,19,lounge,W,W_22350_19_lounge_W.jpg,W_lounge,23
W,15593,70,hippie,M,W_15593_70_hippie_M.jpg,M_hippie,8
W,44256,90,kitsch,W,W_44256_90_kitsch_W.jpg,W_kitsch,16
W,10577,70,disco,W,W_10577_70_disco_W.jpg,W_disco,17
W,15503,70,hippie,M,W_15503_70_hippie_M.jpg,M_hippie,8
W,17288,19,normcore,M,W_17288_19_normcore_M.jpg,M_normcore,4
W,00152,50,feminine,W,W_00152_50_feminine_W.jpg,W_feminine,6
W,02715,70,hippie,M,W_02715_70_hippie_M.jpg,M_hippie,8
W,06558,60,mods,M,W_06558_60_mods_M.jpg,M_mods,18
W,01236,10,sportivecasual,W,W_01236_10_sportivecasual_W.jpg,W_sportivecasual,7
W,04573,10,sportivecasual,M,W_04573_10_sportivecasual_M.jpg,M_sportivecasual,1
W,06563,70,hippie,M,W_06563_70_hippie_M.jpg,M_hippie,8
W,17418,19,normcore,M,W_17418_19_normcore_M.jpg,M_normcore,4
W,12581,70,hippie,M,W_12581_70_hippie_M.jpg,M_hippie,8
W,22563,80,powersuit,W,W_22563_80_powersuit_W.jpg,W_powersuit,15
W,49347,80,powersuit,W,W_49347_80_powersuit_W.jpg,W_powersuit,15
W,04398,19,normcore,M,W_04398_19_normcore_M.jpg,M_normcore,4
W,06926,90,hiphop,M,W_06926_90_hiphop_M.jpg,M_hiphop,11
W,16397,10,sportivecasual,M,W_16397_10_sportivecasual_M.jpg,M_sportivecasual,1
W,10058,60,mods,M,W_10058_60_mods_M.jpg,M_mods,18
W,03510,60,minimal,W,W_03510_60_minimal_W.jpg,W_minimal,0
W,28066,80,bodyconscious,W,W_28066_80_bodyconscious_W.jpg,W_bodyconscious,14
W,24212,70,hippie,M,W_24212_70_hippie_M.jpg,M_hippie,8
W,38394,19,normcore,W,W_38394_19_normcore_W.jpg,W_normcore,2
W,04541,10,sportivecasual,M,W_04541_10_sportivecasual_M.jpg,M_sportivecasual,1
W,01268,19,normcore,W,W_01268_19_normcore_W.jpg,W_normcore,2
W,32578,90,hiphop,M,W_32578_90_hiphop_M.jpg,M_hiphop,11
W,02736,60,mods,M,W_02736_60_mods_M.jpg,M_mods,18
W,10684,19,genderless,W,W_10684_19_genderless_W.jpg,W_genderless,26
W,24530,70,hippie,M,W_24530_70_hippie_M.jpg,M_hippie,8
W,25421,90,hiphop,M,W_25421_90_hiphop_M.jpg,M_hiphop,11
W,31914,19,normcore,M,W_31914_19_normcore_M.jpg,M_normcore,4
W,02852,10,sportivecasual,M,W_02852_10_sportivecasual_M.jpg,M_sportivecasual,1
W,01803,19,normcore,M,W_01803_19_normcore_M.jpg,M_normcore,4
W,25097,10,sportivecasual,M,W_25097_10_sportivecasual_M.jpg,M_sportivecasual,1
W,25518,60,mods,M,W_25518_60_mods_M.jpg,M_mods,18
W,07450,50,feminine,W,W_07450_50_feminine_W.jpg,W_feminine,6
W,31925,00,metrosexual,M,W_31925_00_metrosexual_M.jpg,M_metrosexual,9
W,06798,00,metrosexual,M,W_06798_00_metrosexual_M.jpg,M_metrosexual,9
W,31120,90,hiphop,M,W_31120_90_hiphop_M.jpg,M_hiphop,11
W,00882,19,normcore,M,W_00882_19_normcore_M.jpg,M_normcore,4
W,16710,00,metrosexual,M,W_16710_00_metrosexual_M.jpg,M_metrosexual,9
W,26324,70,hippie,M,W_26324_70_hippie_M.jpg,M_hippie,8
W,36967,10,sportivecasual,M,W_36967_10_sportivecasual_M.jpg,M_sportivecasual,1
W,24543,70,hippie,M,W_24543_70_hippie_M.jpg,M_hippie,8
W,24765,60,mods,M,W_24765_60_mods_M.jpg,M_mods,18
W,16259,80,bold,M,W_16259_80_bold_M.jpg,M_bold,3
W,24958,90,hiphop,M,W_24958_90_hiphop_M.jpg,M_hiphop,11
W,16906,10,sportivecasual,M,W_16906_10_sportivecasual_M.jpg,M_sportivecasual,1
W,01799,00,metrosexual,M,W_01799_00_metrosexual_M.jpg,M_metrosexual,9
W,06553,50,ivy,M,W_06553_50_ivy_M.jpg,M_ivy,13
W,33184,00,metrosexual,M,W_33184_00_metrosexual_M.jpg,M_metrosexual,9
W,30559,50,ivy,M,W_30559_50_ivy_M.jpg,M_ivy,13
W,28379,10,sportivecasual,M,W_28379_10_sportivecasual_M.jpg,M_sportivecasual,1
W,15815,70,hippie,M,W_15815_70_hippie_M.jpg,M_hippie,8
W,31984,10,sportivecasual,M,W_31984_10_sportivecasual_M.jpg,M_sportivecasual,1
W,01729,90,hiphop,M,W_01729_90_hiphop_M.jpg,M_hiphop,11
W,00041,70,hippie,M,W_00041_70_hippie_M.jpg,M_hippie,8
W,25285,90,hiphop,M,W_25285_90_hiphop_M.jpg,M_hiphop,11
W,25748,90,hiphop,M,W_25748_90_hiphop_M.jpg,M_hiphop,11
W,24577,80,bold,M,W_24577_80_bold_M.jpg,M_bold,3
W,34004,80,bold,M,W_34004_80_bold_M.jpg,M_bold,3
W,24122,50,ivy,M,W_24122_50_ivy_M.jpg,M_ivy,13
W,06507,50,ivy,M,W_06507_50_ivy_M.jpg,M_ivy,13
W,24275,00,metrosexual,M,W_24275_00_metrosexual_M.jpg,M_metrosexual,9
W,24982,90,hiphop,M,W_24982_90_hiphop_M.jpg,M_hiphop,11
W,24728,60,mods,M,W_24728_60_mods_M.jpg,M_mods,18
W,16007,70,hippie,M,W_16007_70_hippie_M.jpg,M_hippie,8
W,15631,80,bold,M,W_15631_80_bold_M.jpg,M_bold,3
W,06814,60,mods,M,W_06814_60_mods_M.jpg,M_mods,18
W,09259,90,hiphop,M,W_09259_90_hiphop_M.jpg,M_hiphop,11
W,25766,00,metrosexual,M,W_25766_00_metrosexual_M.jpg,M_metrosexual,9
W,10073,70,hippie,M,W_10073_70_hippie_M.jpg,M_hippie,8
W,13394,60,minimal,W,W_13394_60_minimal_W.jpg,W_minimal,0
W,29873,19,normcore,M,W_29873_19_normcore_M.jpg,M_normcore,4
W,26053,10,sportivecasual,M,W_26053_10_sportivecasual_M.jpg,M_sportivecasual,1
W,01899,10,sportivecasual,W,W_01899_10_sportivecasual_W.jpg,W_sportivecasual,7
W,00031,50,ivy,M,W_00031_50_ivy_M.jpg,M_ivy,13
W,26438,19,normcore,M,W_26438_19_normcore_M.jpg,M_normcore,4
W,24827,80,bold,M,W_24827_80_bold_M.jpg,M_bold,3
W,31489,80,bold,M,W_31489_80_bold_M.jpg,M_bold,3
W,25949,19,normcore,M,W_25949_19_normcore_M.jpg,M_normcore,4
W,11710,90,grunge,W,W_11710_90_grunge_W.jpg,W_grunge,30
W,28992,90,hiphop,M,W_28992_90_hiphop_M.jpg,M_hiphop,11
W,07997,19,normcore,W,W_07997_19_normcore_W.jpg,W_normcore,2
W,00935,10,sportivecasual,M,W_00935_10_sportivecasual_M.jpg,M_sportivecasual,1
W,26292,90,hiphop,M,W_26292_90_hiphop_M.jpg,M_hiphop,11
W,14866,50,classic,W,W_14866_50_classic_W.jpg,W_classic,5
W,04692,90,hiphop,M,W_04692_90_hiphop_M.jpg,M_hiphop,11
W,13278,19,normcore,W,W_13278_19_normcore_W.jpg,W_normcore,2
W,24986,90,hiphop,M,W_24986_90_hiphop_M.jpg,M_hiphop,11
W,26962,90,hiphop,M,W_26962_90_hiphop_M.jpg,M_hiphop,11
W,31434,19,normcore,M,W_31434_19_normcore_M.jpg,M_normcore,4
W,28801,19,normcore,M,W_28801_19_normcore_M.jpg,M_normcore,4
W,17470,19,normcore,M,W_17470_19_normcore_M.jpg,M_normcore,4
W,16223,80,bold,M,W_16223_80_bold_M.jpg,M_bold,3
W,30998,19,normcore,M,W_30998_19_normcore_M.jpg,M_normcore,4
W,15545,70,hippie,M,W_15545_70_hippie_M.jpg,M_hippie,8
W,13363,80,powersuit,W,W_13363_80_powersuit_W.jpg,W_powersuit,15
W,25206,80,bold,M,W_25206_80_bold_M.jpg,M_bold,3
W,24557,19,normcore,M,W_24557_19_normcore_M.jpg,M_normcore,4
W,05163,90,grunge,W,W_05163_90_grunge_W.jpg,W_grunge,30
W,10848,50,ivy,M,W_10848_50_ivy_M.jpg,M_ivy,13
W,14615,90,kitsch,W,W_14615_90_kitsch_W.jpg,W_kitsch,16
W,24661,60,mods,M,W_24661_60_mods_M.jpg,M_mods,18
W,24573,00,metrosexual,M,W_24573_00_metrosexual_M.jpg,M_metrosexual,9
W,12148,80,bold,M,W_12148_80_bold_M.jpg,M_bold,3
W,11415,00,ecology,W,W_11415_00_ecology_W.jpg,W_ecology,10
W,01796,00,metrosexual,M,W_01796_00_metrosexual_M.jpg,M_metrosexual,9
W,06448,10,sportivecasual,W,W_06448_10_sportivecasual_W.jpg,W_sportivecasual,7
W,29258,80,bold,M,W_29258_80_bold_M.jpg,M_bold,3
W,02888,10,sportivecasual,M,W_02888_10_sportivecasual_M.jpg,M_sportivecasual,1
W,17777,19,normcore,M,W_17777_19_normcore_M.jpg,M_normcore,4
W,27182,10,sportivecasual,M,W_27182_10_sportivecasual_M.jpg,M_sportivecasual,1
W,27709,00,metrosexual,M,W_27709_00_metrosexual_M.jpg,M_metrosexual,9
W,07025,10,sportivecasual,M,W_07025_10_sportivecasual_M.jpg,M_sportivecasual,1
W,27033,80,bold,M,W_27033_80_bold_M.jpg,M_bold,3
W,04537,19,normcore,M,W_04537_19_normcore_M.jpg,M_normcore,4
W,16130,10,sportivecasual,M,W_16130_10_sportivecasual_M.jpg,M_sportivecasual,1
W,23916,19,normcore,M,W_23916_19_normcore_M.jpg,M_normcore,4
W,26316,19,normcore,M,W_26316_19_normcore_M.jpg,M_normcore,4
W,03624,10,sportivecasual,W,W_03624_10_sportivecasual_W.jpg,W_sportivecasual,7
W,15217,00,metrosexual,M,W_15217_00_metrosexual_M.jpg,M_metrosexual,9
W,26387,90,hiphop,M,W_26387_90_hiphop_M.jpg,M_hiphop,11
W,24142,60,mods,M,W_24142_60_mods_M.jpg,M_mods,18
W,25106,00,metrosexual,M,W_25106_00_metrosexual_M.jpg,M_metrosexual,9
W,24690,80,bold,M,W_24690_80_bold_M.jpg,M_bold,3
W,32045,50,ivy,M,W_32045_50_ivy_M.jpg,M_ivy,13
W,32159,19,normcore,M,W_32159_19_normcore_M.jpg,M_normcore,4
W,24080,00,metrosexual,M,W_24080_00_metrosexual_M.jpg,M_metrosexual,9
W,16293,80,bold,M,W_16293_80_bold_M.jpg,M_bold,3
W,32384,00,metrosexual,M,W_32384_00_metrosexual_M.jpg,M_metrosexual,9
W,13863,60,minimal,W,W_13863_60_minimal_W.jpg,W_minimal,0
W,09486,70,punk,W,W_09486_70_punk_W.jpg,W_punk,21
W,25255,70,hippie,M,W_25255_70_hippie_M.jpg,M_hippie,8
W,05880,60,mods,M,W_05880_60_mods_M.jpg,M_mods,18
W,15820,70,hippie,M,W_15820_70_hippie_M.jpg,M_hippie,8
W,27848,50,ivy,M,W_27848_50_ivy_M.jpg,M_ivy,13
W,32131,50,ivy,M,W_32131_50_ivy_M.jpg,M_ivy,13
W,32830,80,bold,M,W_32830_80_bold_M.jpg,M_bold,3
W,26499,19,normcore,M,W_26499_19_normcore_M.jpg,M_normcore,4
W,26025,10,sportivecasual,M,W_26025_10_sportivecasual_M.jpg,M_sportivecasual,1
W,07324,50,ivy,M,W_07324_50_ivy_M.jpg,M_ivy,13
W,13137,60,minimal,W,W_13137_60_minimal_W.jpg,W_minimal,0
W,24816,80,bold,M,W_24816_80_bold_M.jpg,M_bold,3
W,06755,00,metrosexual,M,W_06755_00_metrosexual_M.jpg,M_metrosexual,9
W,02424,50,feminine,W,W_02424_50_feminine_W.jpg,W_feminine,6
W,11804,00,oriental,W,W_11804_00_oriental_W.jpg,W_oriental,24
W,24758,50,ivy,M,W_24758_50_ivy_M.jpg,M_ivy,13
W,12812,50,ivy,M,W_12812_50_ivy_M.jpg,M_ivy,13
W,31694,90,hiphop,M,W_31694_90_hiphop_M.jpg,M_hiphop,11
W,17311,60,mods,M,W_17311_60_mods_M.jpg,M_mods,18
W,25660,10,sportivecasual,M,W_25660_10_sportivecasual_M.jpg,M_sportivecasual,1
W,20317,60,mods,M,W_20317_60_mods_M.jpg,M_mods,18
W,08593,00,cityglam,W,W_08593_00_cityglam_W.jpg,W_cityglam,19
W,28443,10,sportivecasual,M,W_28443_10_sportivecasual_M.jpg,M_sportivecasual,1
W,25364,19,normcore,M,W_25364_19_normcore_M.jpg,M_normcore,4
W,27840,80,bold,M,W_27840_80_bold_M.jpg,M_bold,3
W,31790,00,metrosexual,M,W_31790_00_metrosexual_M.jpg,M_metrosexual,9
W,19221,19,normcore,W,W_19221_19_normcore_W.jpg,W_normcore,2
W,29046,90,hiphop,M,W_29046_90_hiphop_M.jpg,M_hiphop,11
W,32500,19,normcore,M,W_32500_19_normcore_M.jpg,M_normcore,4
W,32756,00,metrosexual,M,W_32756_00_metrosexual_M.jpg,M_metrosexual,9
W,08866,10,sportivecasual,W,W_08866_10_sportivecasual_W.jpg,W_sportivecasual,7
W,30753,50,ivy,M,W_30753_50_ivy_M.jpg,M_ivy,13
W,28726,19,normcore,M,W_28726_19_normcore_M.jpg,M_normcore,4
W,06805,90,hiphop,M,W_06805_90_hiphop_M.jpg,M_hiphop,11
W,19628,90,lingerie,W,W_19628_90_lingerie_W.jpg,W_lingerie,28
W,09256,90,hiphop,M,W_09256_90_hiphop_M.jpg,M_hiphop,11
W,10076,50,ivy,M,W_10076_50_ivy_M.jpg,M_ivy,13
W,10880,60,minimal,W,W_10880_60_minimal_W.jpg,W_minimal,0
W,33251,19,normcore,M,W_33251_19_normcore_M.jpg,M_normcore,4
W,27319,10,sportivecasual,M,W_27319_10_sportivecasual_M.jpg,M_sportivecasual,1
W,32994,10,sportivecasual,M,W_32994_10_sportivecasual_M.jpg,M_sportivecasual,1
W,17158,60,mods,M,W_17158_60_mods_M.jpg,M_mods,18
W,24627,80,bold,M,W_24627_80_bold_M.jpg,M_bold,3
W,07839,70,hippie,W,W_07839_70_hippie_W.jpg,W_hippie,12
W,24111,70,hippie,M,W_24111_70_hippie_M.jpg,M_hippie,8
W,26375,70,hippie,M,W_26375_70_hippie_M.jpg,M_hippie,8
W,13186,80,powersuit,W,W_13186_80_powersuit_W.jpg,W_powersuit,15
W,26157,19,normcore,M,W_26157_19_normcore_M.jpg,M_normcore,4
W,25934,90,hiphop,M,W_25934_90_hiphop_M.jpg,M_hiphop,11
W,28741,19,normcore,M,W_28741_19_normcore_M.jpg,M_normcore,4
W,15182,10,sportivecasual,M,W_15182_10_sportivecasual_M.jpg,M_sportivecasual,1
W,24768,80,bold,M,W_24768_80_bold_M.jpg,M_bold,3
W,24216,19,normcore,M,W_24216_19_normcore_M.jpg,M_normcore,4
W,17535,70,hippie,M,W_17535_70_hippie_M.jpg,M_hippie,8
T,21991,70,hippie,M,T_21991_70_hippie_M.jpg,M_hippie,8
W,06801,10,sportivecasual,M,W_06801_10_sportivecasual_M.jpg,M_sportivecasual,1
W,14814,19,normcore,W,W_14814_19_normcore_W.jpg,W_normcore,2
W,15960,50,ivy,M,W_15960_50_ivy_M.jpg,M_ivy,13
W,01837,10,sportivecasual,M,W_01837_10_sportivecasual_M.jpg,M_sportivecasual,1
W,60191,10,sportivecasual,M,W_60191_10_sportivecasual_M.jpg,M_sportivecasual,1
